"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC022149.1",2.74718802714784,0.386813447096386,1.2038394110213,0.32131648420467,0.747970565621504,NA
"AC022182.3",1.66520896251541,-0.483432205134912,1.47836967166024,-0.327003600251085,0.743665162178315,NA
"AC022384.1",11.5839631233177,-0.593384673018287,0.837250506303447,-0.708730145339829,0.478491954057226,NA
"AC022400.7",3.42792656589996,0.760714532966391,1.17535630699923,0.64722036069943,0.517489335619394,NA
"AC022415.2",1.11891104029988,-0.305759972755978,1.24681916066445,-0.245232013111695,0.806276790145535,NA
"AC022973.2",0.770414440688425,-1.13847715536798,2.57653951644165,-0.441862873867457,0.658588437687332,NA
"AC023050.5",1.10519119171377,-0.572109263201389,1.43208964774477,-0.399492632393744,0.689530251365282,NA
"AC023055.1",4.6340369431783,-0.950085701493473,1.01603251795699,-0.935093793458382,0.34973996483848,NA
"AC024293.1",1.88748207859857,-0.105698978683354,2.69881327767542,-0.0391649839422742,0.968758850971218,NA
"AC024560.2",0.656754344276091,0.63562108763046,2.04453273283156,0.310888193386936,0.755885620354861,NA
"AC024568.1",2.18585933125999,-1.05882914963286,1.71663263304002,-0.616805907830003,0.537362754768751,NA
"AC025423.2",1.27052906134537,3.21473030793766,1.511902341091,2.12628171844611,0.0334798093272617,NA
"AC026150.3",0.51409929989885,-0.551072015231694,2.19311587692877,-0.251273551493053,0.80160262215623,NA
"AC026348.1",2.7973460188966,0.356298860093584,1.46104438680625,0.243865869723801,0.807334703258998,NA
"AC026412.1",3.83126678092202,-0.198227563423683,0.952457162795497,-0.208122287454774,0.835133485292494,NA
"AC026464.4",3.44601845902939,0.328509565441052,1.0189373185821,0.322404096356181,0.747146581330497,NA
"AC026464.6",3.45292673943142,-0.72180873058689,1.18672103895237,-0.608237915141455,0.543029691257749,NA
"AC027796.3",1.53487090443203,-0.123857241866031,2.05854324207497,-0.0601674229302005,0.952022291426252,NA
"AC034102.2",1.82703603619813,-2.4481333145331,1.52142860659921,-1.60910167188542,0.107594111748674,NA
"AC034236.1",1.83781736613465,0.0131724293982122,2.21604584806689,0.00594411411194531,0.995257311050949,NA
"AC036176.2",1.05298325107869,-0.661587086614342,1.70682470754337,-0.387612789813994,0.698302602620083,NA
"AC040162.1",6.95566825384038,-0.480743295855829,0.853800049779217,-0.563063091856394,0.573391922710091,NA
"AC040978.1",1.86055656018919,-1.54052763725157,1.35984739494848,-1.13286802840839,0.257269678027659,NA
"AC044860.1",1.37337392692034,-0.0892240493576972,1.57654542922749,-0.0565946579804029,0.954868090040354,NA
"AC046176.1",1.0862707950712,0.346515869157736,2.74237061813876,0.126356323563923,0.899449873722774,NA
"AC053481.2",2.45351467876912,0.604132181629753,1.4828443197526,0.407414435610171,0.683703626310578,NA
